,GSM239323,GSM239324,GSM239326,GSM239328,GSM239329,GSM239331,GSM239332,GSM239333,GSM239334,GSM239335,GSM239345,GSM239346,GSM239348,GSM239363,GSM239371,GSM239460,GSM239485,GSM239487,GSM239488,GSM239489,GSM239490,GSM239491,GSM239492,GSM239493,GSM239494,GSM239495,GSM239496,GSM239497,GSM239498,GSM239516,GSM239520,GSM239580,GSM240405,GSM240406,GSM240427,GSM240429,GSM240430,GSM240431,GSM240432,GSM240433,GSM240494,GSM240495,GSM240496,GSM240497,GSM240498,GSM240499
LRCH3,2.72536626753125,3.12317805978125,3.6333949566875,3.73099769589063,3.19366839185937,2.9864460288125,2.817187190875,3.02599021065625,3.21649363601562,3.44374875320313,4.5805680656875,2.8619761948125,2.72255318723438,3.1437944933125,3.29349234301562,2.94616633015625,2.50868805479687,2.80799948464063,2.94246029984375,2.75568689020312,2.820079673875,2.51089086426563,3.36745502503125,3.59724201859375,3.16151749396875,3.09213708240625,3.19033638901562,2.75744519170313,2.48435513873437,3.20630122764062,3.09669989698437,3.70730093179687,4.2668239755625,2.98388045614062,2.98802649609375,3.21382900539062,3.28074253798437,3.03924512729688,4.31269766098437,2.97532680548438,2.92071606957813,3.72557659346875,3.97328524203125,3.49516053739063,3.15806206451562,3.184285609875
CEP131,2.13181614678125,2.11714204876563,2.13007412473437,2.12267947603125,2.14271474757812,2.12219252554687,2.12219252554687,2.133517241875,2.13448958735938,2.1240804115625,2.14253665075,2.15646614521875,2.1463577324375,2.12945732971875,2.29636363754688,2.1367679811875,2.14468555521875,2.15363386685938,2.1121296600625,2.11390117948438,2.178284024,2.14003339571875,2.15381211232812,2.12153994103125,2.13696542520313,2.12130335684375,2.14003339571875,2.1189627624375,2.10428316385938,2.12641545153125,2.17513429228125,2.13635195248437,2.18711309725,2.13635195248437,2.14596425348438,2.15583777995313,2.1103004115625,2.13763783210937,2.11802176975,2.11466719110937,2.08646993753125,2.112982479,2.12130335684375,2.11714204876563,2.14271474757812,2.14154844779687
PLCH1,2.93382522276563,2.84944445321875,2.90500729976563,2.98120569704687,2.98046471014062,2.988642978875,2.97122647076562,2.97066336396875,2.98728453501562,2.96244172295313,3.23515956814063,2.928454554875,2.95751350940625,3.01921113129688,3.00767448225,3.00599020148438,3.04375183342187,2.87798944901563,2.99336868140625,3.022702232625,3.04502392482812,2.96884836748437,2.9331263745,2.93205383298438,3.00012453079687,2.94341033328125,2.97462963026562,3.04812269475,3.05009744496875,3.0250594273125,2.82109183689062,2.97477751051562,2.90379512898437,5.49356282003125,3.06511568590625,2.98085326946875,2.96516977470313,2.968498041625,2.97569871860938,2.98015846042188,2.91444886164063,2.9662189269375,2.9964918174375,2.976239787125,2.99127247809375,2.98748467559375
ARMCX6,8.23964583573438,8.2446320435,8.23418606789063,8.25599790703125,8.34537122775,8.17495789585938,8.31236827734375,8.05525376098437,8.245776908,8.42528580471875,9.351970881,7.72375227289062,7.99626495264063,8.90697664971875,9.20652633809375,7.664097525625,9.65155324207812,8.86949894710937,7.67258702440625,8.44744747248438,8.80019064767188,8.25833479140625,9.02520025860938,8.33394399440625,8.50029441710937,9.41091314601563,8.99524654410937,8.33728243784375,7.84141439515625,8.34237936421875,8.30163736610938,9.73970822214062,6.81346875979687,9.23435155179688,8.494657449875,8.81932903198438,6.92731295639063,7.48821449614062,7.529593241875,7.73433519498438,7.35887222815625,7.533149333875,7.50239997632812,7.78573052770312,8.05462587742188,7.23035237917188
PLAC4,2.41950922260938,2.41642704804688,2.4580293868125,2.43091622501563,2.44491878264063,2.44299988682813,2.31048637610937,2.42547511809375,2.45364669553125,2.38108068778125,2.95416437954687,2.48186168040625,2.44299988682813,2.64942614173437,2.4403354580625,2.44359885917188,2.43060109515625,2.45707750325,2.42114221673438,2.71855647275,2.46240808182813,2.4322386926875,2.4498178764375,2.438563647125,2.44230347353125,2.7921261615,2.46563360970312,2.44564388384375,2.44937561029688,2.42500754046875,2.46927495578125,2.43125470817187,2.37011266564063,2.4395429829375,2.44344240196875,2.45086988354688,2.42610114360938,2.43472075645313,2.42056266671875,2.71292151354687,2.62096439923438,2.4395429829375,2.45455679884375,2.45160488334375,2.44723084253125,2.44016334995312
ZNF468,5.44232351371875,6.08096759054687,5.37119615479688,5.78672157990625,5.28918374603125,5.24931197076562,5.183306600375,5.20602117301562,5.25959378301562,5.04525281889063,6.33686324584375,5.39092751923438,5.57315401109375,4.6476244630625,5.34902439451562,5.61608849728125,6.09635908067188,5.2087833004375,4.54856514726562,5.4815611194375,6.185480422625,5.38380221139063,6.2906426235,5.24443172434375,6.34928305373437,5.16394178884375,5.59898612390625,5.4526604768125,5.4273954145,5.39092751923438,6.34375773973438,4.75195077246875,6.11333268260938,5.3986141011875,5.03098789417187,5.38868931703125,3.69946328523437,4.66326643373437,5.04146537567187,5.6256242395625,4.77358275923438,5.07858846046875,4.98907045984375,5.27830124923438,5.00110334129687,5.06313318895312
TET3,7.57335747029687,6.47738307048438,6.28987916726563,6.54516946664063,6.95712007082813,7.016552221875,7.1893066425,6.95396160423438,6.47688391620312,6.44170913740625,6.49091937234375,6.63411435814063,6.5320132848125,7.08890400917188,6.65317344284375,6.88287947778125,6.67430295464063,6.50975354059375,7.06920842473438,7.00734543634375,6.5162785149375,6.64682171917188,6.56557973296875,6.69657605729688,6.77625533595312,7.32827860489062,6.23275361710937,6.83525131854687,6.99389679382813,7.38058606103125,6.6841764630625,6.3377123660625,5.68687301265625,7.01498652098438,7.26749116459375,6.45767694720313,6.61543847971875,6.813087880875,6.51956326365625,7.21664189215625,7.218530598625,6.64682171917188,6.68138715517188,6.26704319760938,6.17959087342188,6.97030917
UAP1L1,2.9467132311875,2.99483667795313,3.06511568590625,2.62708072276562,3.21649363601562,3.2084171089375,3.0853151855625,3.19033638901562,2.88316422484375,3.11964790582813,3.18323550039063,3.09407575954687,3.19192004490625,2.77177332603125,3.20236180034375,3.21947863623438,3.37987585929688,5.07298244410937,4.76585614507812,3.16560803228125,3.10723544389062,3.11227388546875,4.09845884603125,3.17322624953125,3.33413996103125,3.15329238090625,2.97689176721875,3.72344280890625,4.08009008254688,3.24322408265625,5.757982133375,3.8214244975,3.80320676332813,3.27635222701563,3.2919653908125,3.14230098653125,3.18545167540625,2.91357975820313,2.9809983909375,3.10935033407813,3.1844660685,3.2239975875,3.2791462165625,3.49841707801562,2.99994490975,3.21093851448438
PMS2P2,2.83949858751562,2.58046839890625,2.83817002879687,2.81428119471875,2.80820293529688,2.81865827295313,2.81668318751563,2.807675040875,2.84890735420313,2.88116320025,2.82722587948437,2.77461299375,2.80650337528125,2.7887945696875,2.91601118771875,2.72079716985938,2.922710475125,2.78012101998437,2.74008381334375,2.5131171840625,3.96566179615625,2.79824285248438,3.3423554828125,3.13158476434375,3.3396446615,2.5148404498125,2.80503338104687,3.004058413,2.68110579992188,2.762290238125,4.12388449851562,3.55277410540625,2.807675040875,3.15476278729688,2.56914447065625,3.30101901107812,2.84797803553125,2.6472926495625,2.870299658125,2.72190506801563,2.7315169665625,2.52933743584375,2.74599976684375,2.65010880657813,2.512249203625,2.810258954
DCAF4,2.37241300267188,3.33643773315625,3.35000641354688,3.69480786251563,3.26171255892188,3.5470151933125,3.14614903440625,3.27567321195313,3.21885342803125,3.28143498832813,3.18131906084375,3.10246228467188,3.50612257871875,3.2574346268125,3.28482273960938,2.74377547329687,3.29831851892187,3.34959983348437,3.63776778534375,3.24588336176563,3.35343869729688,3.27005451742188,3.29614090714063,3.88127680623437,3.30046323115625,3.9645313978125,4.03894838396875,3.27867899989063,3.05081736509375,3.215532144125,3.51820384475,3.2902381545,2.97066336396875,3.26977166404687,3.32051761645313,4.2527964330625,3.251048941875,3.2723089063125,3.67610758110937,3.186404199,3.596634363875,3.23925841810938,3.16645238217188,3.335250763125,3.3047424678125,3.15926183695312
ZNF337,5.58905252135937,5.46437984595313,6.01682768001563,6.34974182967188,6.07858392414063,5.791494046875,5.16394178884375,6.67166931073437,5.51324294579687,5.77162396153125,7.51372708495312,6.2104513385,5.37619568625,6.33939103660938,7.37522700214063,5.77251888125,5.30773173595312,4.8217946915625,6.66809324540625,6.62132188382813,6.63501546921875,6.14185731040625,7.34431214134375,6.53477468678125,6.73566746684375,7.46885748890625,6.10658798348438,6.35723756075,6.15200196739062,6.62454920428125,6.37948131446875,6.215292606,6.84521593215625,6.39165216784375,5.5327874750625,7.998047038625,5.49356282003125,6.229905916,5.99906735739062,5.59898612390625,5.75520991446875,6.10326385514063,6.26008331526563,5.64739878979687,6.00900618857812,5.02302372432812
ZNF423,2.977739863625,2.9618621109375,2.76896416596875,2.98227648998438,2.93439132423438,2.89186003585937,2.89387751375,2.8619761948125,2.8737034701875,2.963647421,2.92071606957813,2.99198787701562,4.64129011560938,2.92913263401562,2.93205383298438,3.306046024625,3.01814426329687,2.81640395289062,2.91815190903125,3.9856896053125,2.89241752860937,2.89602410834375,2.92232002620313,2.94597203178125,3.56775098659375,2.95292461026563,2.9334964436875,2.87969639214062,2.94742528989062,2.98304490754688,2.92396458970312,4.028134438125,3.01325261689062,3.0655121088125,2.90363065001563,2.95292461026563,2.88316422484375,2.91497633828125,2.94282731592188,2.886578435125,2.8795258430625,2.84085176835938,2.87570252820313,2.988642978875,2.93260450425,2.93260450425
ATP6V1G2,2.13400909532812,2.14421971310938,2.1201426719375,2.1413532989375,2.15561284015625,2.13861973940625,2.15845230267188,2.12336228726562,2.13763783210937,2.18226637479688,2.15031650553125,2.17598676909375,2.13118696140625,2.14442206842187,2.15134716829688,2.16642980646875,5.23129290253125,2.13181614678125,2.15191602570312,2.12851893846875,2.16532430692188,2.15496242667187,2.13843245040625,2.17346125934375,2.15173850892188,2.29533658834375,2.257351080375,2.1875285708125,2.46884559439063,2.30399812032812,2.18258273792188,2.139556087375,2.18317768454687,2.19137537467188,2.15518088357812,2.17849670257812,2.15071115798438,2.22039154598437,2.15867287582812,2.12577791628125,2.13400909532812,2.14712574465625,2.13181614678125,2.14307757982812,2.15363386685938,2.15270118453125
ACOT11,4.34145744951562,3.89560011301562,3.95767723898437,3.8897773036875,4.04526767421875,3.96637074025,4.2144410295625,3.95496306946875,4.3839668251875,3.91385407225,4.23650186407813,3.42201020676562,4.63000870264062,4.3016313158125,4.65708610645313,3.88209256198438,4.63385958326563,4.05042158234375,4.14060368235937,4.45078110092188,4.15558162296875,4.176988453375,4.99706427921875,5.23550390634375,4.30292983348437,4.35598832921875,5.53228445909375,4.49959449576563,5.34478630915625,3.72777455835937,3.92752079060938,4.97916729440625,4.3401785744375,4.53550064865625,5.30228033498438,4.3220156749375,4.73401733875,4.2726081536875,4.27047768182813,4.49059277679688,4.983197998375,4.07404291596875,4.42633561054688,3.97699993978125,4.36428973092188,4.60764223632813
RRP15,4.25800958203125,3.59467911179688,3.9344909724375,3.75521301428125,3.76258076234375,3.82993824154687,3.79641126404688,3.69894376854687,3.81330597132813,3.58569265832813,4.096668654125,3.47884290082813,3.37088302729688,3.45431576945313,4.10928570745313,3.7455400700625,3.8583969645,3.07892005476563,3.8234213545,3.73925330351562,3.97959768064062,3.87749766242188,3.71245583378125,3.92893067473437,3.81240949978125,3.78644500964062,4.05642247982813,3.75224452646875,3.21382900539062,3.79114608053125,3.369879842625,3.55712582839063,4.32237857426562,3.7658892604375,3.58868187123438,4.35856514359375,3.74827480659375,3.56231295367188,3.65347292373438,3.27005451742188,3.4931677586875,3.52370299753125,3.84529049007813,3.4525345478125,3.6962119226875,3.39250748990625
NAAA,8.15092598614062,8.05462587742188,8.11643592314062,7.89174005729688,6.20289080190625,7.44678052271875,8.35163167070312,7.51423958590625,8.42728079409375,7.95672604673438,6.85422071242188,9.11478402551563,8.00170131892187,7.61600622367188,7.5382769591875,8.59567712923437,7.02244886764062,7.94505892267188,9.33134517017188,7.41610945965625,6.05871449296875,6.95712007082813,6.43026037092188,6.9579441920625,7.8889301521875,7.13936564584375,5.92963518753125,7.249084499625,9.27559843739063,9.0707459625625,7.86074579829688,9.82297297010937,7.08328753610938,6.77625533595312,7.86599698676562,6.80472281210938,8.73452514770313,8.54764614326563,9.15344805451562,10.2665974467187,8.14643649075,8.9802885663125,8.77919180126563,8.3178410553125,8.87109804032812,8.13544303409375
AHCTF1,7.02290418457812,6.98271756842187,6.99430712135938,6.920123878125,7.046511427125,7.0783325346875,7.05419940721875,6.615008678,7.01728323948438,6.408335024375,7.49417748578125,6.87983690254687,7.76624323446875,7.45920597970312,7.88741110389063,8.70672259498438,6.95667976210937,6.96197462828125,9.84035263334375,7.40151078792188,6.64241003328125,8.00939572146875,7.48604270321875,7.47325015076563,7.36115827684375,8.4824021179375,7.20342101839062,7.40678713040625,7.74103898453125,6.73131389621875,6.34017058859375,6.88962055398437,7.3827853584375,6.38874439660937,5.93922653546875,7.65826369810938,8.40266887807812,8.4830032823125,8.25482313890625,8.138720469,8.75208469503125,7.87880577665625,8.85284856776562,8.46081019170312,8.20138594690625,7.811554401125
HSPB6,4.26191888076563,4.11661203420312,4.26754450679687,4.362365717875,4.3006914796875,4.2635259780625,4.29995438242188,4.29590809175,3.92665547823437,4.097769726375,4.65622365739063,4.37176469804688,4.41163928504688,5.24443172434375,5.177621916375,4.96528982071875,4.48550011925,4.88078183571875,5.2950209043125,4.90924174259375,3.61575695126563,4.02089249745312,4.3726177781875,4.54387181282813,4.38437341110938,4.98716070834375,4.36143330234375,5.55198718942188,4.5185852634375,4.3356996654375,4.72865525326563,4.2814047878125,3.50612257871875,4.4524690101875,4.53150396065625,4.35940370379688,4.4503994873125,3.99893997240625,4.3175209241875,4.46352598915625,4.85392257039063,4.31960043210938,4.4031528693125,4.19979442796875,4.65492872114063,4.3695883815
KIAA1549L,2.64016360664063,2.65440845296875,2.63340534117187,2.6932590049375,2.68209282526563,2.65761635734375,2.67915207121875,2.70453669375,2.63011004554687,2.64692369882812,3.13158476434375,2.71183516323438,2.68209282526563,2.68542758482812,2.72679121126562,2.90745312151562,2.65149543521875,2.72034755471875,2.694000867,2.692248701125,2.56162498467187,2.66296394820312,2.66823556373437,2.66643014495313,2.6992728678125,2.7903019795,2.66327513853125,2.6586071256875,2.7121273170625,3.85462028120312,2.61188642360937,2.6759942536875,2.57444585654688,2.67915207121875,2.70078004745312,2.69750496467188,2.66246598857812,2.66003686326563,2.64107099339062,2.68612228521875,2.58186638823438,2.66104201321875,2.71244230760938,2.74617663975,2.69736790546875,2.68504309198438
TIPRL,7.07780516728125,6.63335420028125,6.91785488470313,6.31714432676563,6.63112853184375,6.77770653220313,6.27244698396875,6.46599720896875,6.45969321735937,6.70514023117187,7.33703197498437,7.62548440089062,7.59898557828125,6.98835720196875,7.36911785845312,6.12777504809375,9.58502880332813,7.20918315751562,6.03637932782812,6.65867457503125,7.49465484034375,6.4522074606875,6.83835433298438,7.73746673229688,7.27587005359375,7.05665144642188,7.70202826692188,6.6414620395,6.7913594790625,6.59988510096875,6.615008678,6.79916152451563,7.67733631634375,6.86020769825,6.8719193280625,6.77805381371875,6.3521609809375,6.42257703329688,6.58139974046875,6.91593617825,6.6725089226875,6.29152641414063,6.60975378278125,6.77117266804687,6.43755383496875,6.53332827323437
TOX3,3.48566429451563,3.044237675,3.13129311995313,3.04993626215625,3.29881536589063,3.31356682507813,3.2888234870625,3.33401765567969,3.23579279001562,3.03998600820313,3.26538461626562,3.14595405235938,3.27594569339063,3.35954413614063,3.30217430453125,3.50584549623437,3.45083555489063,3.09522756379687,3.29495997235938,3.43534637882812,3.12502327875,3.28023903314062,3.18766394853125,3.23100615240625,3.31376756479687,3.33792291678125,3.35103531214062,3.38052102309375,3.6041474516875,3.39201914459375,3.16115283470312,3.19285884184375,3.2121831593125,3.41777955589062,3.39938087692187,3.36146449753125,3.28465102595313,3.35652630371875,3.20236180034375,3.48272563873438,3.14334062979687,3.26839734915625,3.2450151759375,3.286925457875,3.32241189160938,3.29421413951563
N4BP3,4.35184962971875,4.097769726375,3.85770862057813,4.12753011376562,4.12880808495312,4.19193380860937,4.22989067185938,4.23197649779688,4.07713055975,4.161739642125,4.2232265793125,4.23395913817188,4.2850870493125,4.42124406895312,4.30939195807813,5.35688005228125,4.41067487785937,4.3401785744375,5.41500125539063,4.32733393776562,4.4841524123125,4.61722487434375,4.58724097625,5.63718349076562,4.96301007575,4.31146217523438,3.89984468410937,4.34145744951562,5.22328996885938,4.31501742804688,4.06738142567187,4.74600900673437,4.1421254970625,4.33735604682813,4.46050979923437,4.08926909920312,4.21957871659375,4.26595316640625,4.14060368235937,4.52247505853125,4.68936711996875,4.53876276717187,4.42077380396875,4.12505993946875,4.31374575696875,4.26595316640625
MEGF8,3.0652775283125,2.82986939828125,2.89358700639063,2.62787191790625,2.9809983909375,2.98940900748438,2.9832024460625,2.95953646576563,2.96162435225,2.84619940176563,3.00107330257813,2.79678081801563,2.97658369634375,2.94639212359375,2.97808658054687,3.03688288278125,3.4515640563125,2.9313179521875,2.99741687651562,3.10413499942187,3.0008711371875,2.928174259375,2.96479395364062,2.94875344965625,3.1921480428125,2.97706539829688,3.01798967176562,3.03133815346875,3.1190797950625,2.96969867601562,3.70068355017187,3.09393753171875,3.27406304117188,3.23925841810938,3.03235240635937,2.96833252884375,2.95583256514062,3.69894376854687,2.92586855909375,4.1579983015625,2.89241752860937,2.99319098571875,2.92546569145312,2.961426769,3.0263255875,2.91059277515625
MAP3K1,7.0928553929375,6.09635908067188,6.63298300335938,6.188133993,6.0837561525625,6.46315036560938,6.49899171260938,6.38088847670312,7.22574592460937,6.35156433604688,5.78046743835938,8.43817391065625,5.75286010495313,7.15148508592188,4.32569847548437,7.05905207489062,5.540251583625,6.11676837767187,9.00862495539062,6.01959153717188,6.08145019460938,5.93470468840625,5.60356235060937,6.42829581628125,6.38928815217187,6.23328489728125,5.73199075292187,7.34217828482813,7.45533019014063,6.43230818596875,6.18769570715625,6.35024827654687,4.75892706417187,6.63584333242188,6.45550630654687,6.37021610915625,8.44018775135937,7.72313104425,8.55564002514063,8.35040791759375,8.30553541410938,7.90097260434375,7.94981498492187,6.98148190996875,5.98952859575,7.99902007153125
DENND4A,3.65039604354688,6.27198605546875,5.71714980021875,5.26965572589063,4.31624808375,5.8991109465,5.0505643309375,4.61212802021875,6.15863059278125,5.18964113260937,5.74683959809375,4.77731305003125,2.83870745042188,5.30187795732813,3.36717921146875,3.007022677625,3.44200325726562,3.493416563625,5.00339112285937,3.85605086767187,3.46272957809375,4.47052757842188,4.636358015375,4.38224619809375,4.20546402064063,3.55444696839063,3.97742114034375,6.75864286721875,3.6738963051875,4.2734426046875,5.86697991226562,5.4014559308125,5.2087833004375,4.763534654875,3.70730093179687,3.15882625320313,4.26717788417188,4.33287770998438,5.46805365354687,3.38284993928125,4.32363923265625,4.65842715110938,3.6830440128125,4.4380378701875,3.42471126289063,4.3077595803125
DDN,2.3051113921875,2.31483121145313,2.31627619848437,2.26707509390625,2.30168643332813,2.2921531498125,2.308267539375,2.27239498132813,2.30490243760938,2.32743656585937,2.30104293070313,2.31781217857813,2.29353666717188,2.30490243760938,2.28554280171875,2.28651778451562,2.26946863959375,2.30880973140625,2.27532557854687,2.2921531498125,2.27310005442187,2.28244285564063,2.29322014292188,2.29182444728125,2.28703213409375,2.30154226657812,2.29749401,2.27182262051562,2.63622668315625,2.30039019664062,2.24890805470312,2.2993355830625,2.35693138278125,2.30104293070313,2.3051113921875,2.29653595075,2.29422610196875,2.3043038525625,2.30750098978125,2.24616964642187,2.28116861917188,2.28099706126563,2.29653595075,2.32156643825,2.46740343285938,2.30314334460938
SP140L,6.04718219496875,5.77868300176562,6.85358953492188,6.12479679628125,5.2200696728125,6.15863059278125,5.81165923996875,5.22997445789063,5.206932887125,5.32303928320312,6.15769398401562,6.534384422625,4.36545281129688,5.31506334064063,3.9912618105,3.871349164125,3.69714316235937,4.83229419571875,4.12880808495312,5.76203237342188,7.05339139126562,3.96413271723438,5.25345672475,4.04389654340625,1.71727798203125,6.06989292764063,6.38549826746875,3.91083403221875,4.38041779192188,5.98433459915625,5.65791178240625,2.53422848776562,6.030665729625,4.51593649298438,4.06523217273438,6.04667559332812,6.54516946664063,7.01534519492188,6.87837254970313,5.89679269984375,4.42506100814063,6.226713623875,5.74890181598438,6.71101275926562,7.19554829107812,6.47069131195313
TRMT9B,3.54188874642188,3.33088146115625,3.4992359215,3.3396446615,3.46668594903125,3.48722115017187,3.4751127739375,3.44522030815625,3.50584549623437,3.28434475704687,3.478572340375,3.3791711570625,3.43853328082812,3.52432056346875,3.49422292489063,3.49949674771875,3.475656738875,3.39201914459375,3.519467486375,3.50864052845313,3.35652630371875,3.459073553625,3.51113233640625,3.52559660159375,3.50082457157812,3.555275139,3.48152695814063,3.57906585998438,3.66492037170313,3.54416269573438,3.26293435826563,3.41745875829687,3.3447968985,3.60719958732812,3.57938447129687,3.51425888420312,3.449017566375,3.46543290095312,3.33207001898437,3.42878655289062,3.4285077516875,3.48099434092188,3.51533501989063,3.46006308267188,3.50169085909375,3.48672493909375
CDK18,2.50296246970312,2.44540262546875,2.47786410159375,2.45190715879688,2.50791670159375,2.53170269446875,2.52950144026563,2.55378974003125,2.49779956557812,2.53630078021875,2.5053603939375,2.49066580378125,2.48883707595312,2.50977105234375,2.51881798901562,2.59952070525,2.51253894903125,2.54629251142187,2.48883707595312,2.49764238875,2.55812964373437,2.52371400965625,2.47962867153125,2.4780624086875,2.53630078021875,2.51620946740625,2.52127151325,2.49178881296875,2.482310397625,2.49875194864063,2.63637094776562,2.60111997584375,2.47624512748438,2.5089921623125,2.54167816167188,2.54362134482813,2.50066797973437,2.512249203625,2.494034294625,2.5557118298125,2.45532208748438,2.50051158271875,2.65319475746875,2.56298214257813,2.51116669221875,2.52237004659375
TOR1AIP2,6.93155167154687,6.77060582639063,6.60415784653125,6.63022970109375,6.41990480689063,6.707329371625,6.4980648126875,6.60335377085937,6.37779197564063,6.34375773973438,7.70883383732813,6.6071104023125,7.9825099365,7.43188286928125,8.07237399434375,8.29292406776563,8.08253581028125,7.26664203176562,7.77692561835937,7.33703197498437,7.600046037375,7.76184416034375,7.57818879142187,7.10477458415625,7.59602408284375,7.90616392909375,7.95924673359375,6.98092084925,6.88649458753125,6.95315045079688,6.02887774385937,6.72291480346875,7.08060984504688,7.45870354020312,6.84247319478125,6.3406342469375,6.5134782859375,7.10895220410938,6.6994299928125,6.94813892842187,7.09204711115625,6.64058232854688,7.14080184353125,6.78723746710938,7.03611185160938,6.56435116
PLXDC2,5.86363736398437,6.17919998210937,6.22197752690625,6.21438429078125,5.59076432296875,6.2349621564375,5.48742363426562,5.68886652610937,5.77442367529687,6.48298811470312,7.90514903170313,7.57532074367187,6.88827537821875,7.6429197310625,5.46951677545313,5.89679269984375,4.82092523810937,4.92174876926563,6.81479474698437,5.56138667553125,4.460111910625,5.507654206125,4.7193784019375,5.70000311929688,6.2539837674375,5.630598541125,7.675383773,5.72292621726563,7.09675681628125,7.81245425076562,5.75335312289063,5.57087335096875,4.67025841017187,5.08824073442188,4.13177291901563,5.43303525842188,5.86256291739063,6.51431207845313,7.1052676555,5.94102840892188,5.54352866364063,5.38775349321875,5.4049020745625,5.41460281940625,5.74587478478125,5.56011874553125
LOC100294145,4.88078183571875,4.104598082375,4.17123786471875,4.44308016626563,4.74646560203125,4.76106068582812,4.67771403134375,4.899435654375,4.60900900053125,4.16538088560938,4.72614760592188,4.3182136628125,4.81903272692187,4.85356634673438,4.77818929778125,5.48795856825,5.07298244410937,4.70816765389062,5.06559675398437,5.20416692801563,4.67069278942188,4.87696316626563,4.73537180054687,4.78643761910937,4.798773326125,5.01301507534375,5.20818915898437,5.56138667553125,5.83995862971875,5.10757980010937,4.40558950159375,4.692363914,4.504270725625,4.94689269553125,5.00110334129687,5.17532262003125,5.22776394657812,4.8578730083125,4.44505756459375,5.56286818990625,4.79518228309375,4.77302441507813,4.692363914,4.69725590910937,4.877410800375,4.82382236954687
RIMBP2,3.10704105126562,3.19192004490625,3.18179231845312,3.1769241301875,3.05422035096875,3.14794193973438,3.04876100425,3.13355602435937,3.0008711371875,3.083273156625,3.56847964928125,3.21295774575,3.17094720460938,3.15946813826563,3.1511386466875,3.82011367179688,3.15308264873438,3.20447606653125,3.11459376740625,3.10389140321875,3.04537350804687,3.15613938984375,3.169702888,3.16438757076563,3.168939080375,3.8796399853125,3.14484364615625,3.1190797950625,3.04688196515625,3.11766724923437,3.21968431175,3.17433687026563,3.14334062979687,3.12709791667187,3.16093293190625,3.17731720114062,3.1440076119375,3.14572070721875,3.16399742878125,3.2371854029375,3.09975291301562,3.137767174375,3.56146923078125,3.21401935217188,3.169524572375,3.1563971215625
FAAP24,4.84803476573437,4.53017839642188,4.58232610204688,4.4643052854375,4.771386726125,4.73960594767188,4.71240030314063,4.77858990145312,4.63342538707813,4.46560974270313,4.9117188710625,4.72307685378125,4.83571951223438,4.94361326170312,4.87603981948438,5.61337987465625,5.04416662576562,4.72359017545312,5.09327547907812,4.97517837010937,4.73173748521875,4.83369083267188,4.69138335135938,4.95698473623438,4.83669663142187,4.99346923570312,5.2136066018125,5.02102409875,5.0023365538125,4.89760452526563,4.62867627334375,4.78178158229688,4.57756614148438,4.977914816875,5.10938901321875,4.916178166,5.91588114076562,4.89534541698437,4.65946494954687,5.28056373890625,4.86366229523438,5.1892210575625,4.93594191839063,4.88572549989062,5.14940126789063,4.93695200964062
UNC13A,5.09372547032812,4.30037125595312,4.47652973401563,4.42870193228125,4.84519432395312,4.61675961384375,4.62075743020312,4.70018588592187,4.40187054698437,4.42678121396875,5.07898328359375,4.60441113209375,4.5867656085,5.16706511339062,5.1653224843125,5.04679790039062,4.96158316498437,4.59602674417188,4.93076758114062,5.10141707046875,4.54940151145312,4.82968250276562,4.62170146575,4.95361771410937,4.69872773396875,5.24587503860938,4.70594410004688,4.94077530040625,5.41037401865625,4.80832916678125,4.42166137514062,4.66939460917188,4.4613807375,4.8389594139375,4.77602229339062,5.06849975515625,4.905397194375,4.79334289025,4.45976028151563,5.39402588714063,4.81811920196875,4.67161231984375,4.55752562048438,4.3040878795,4.87841705129687,4.71753027635938
CCDC57,2.33948404295313,2.29353666717188,2.3448844845,2.27999704632813,2.32401541867188,2.3344977645,2.3044487273125,2.35060576915625,2.3166546616875,2.27676090004688,2.32814435342187,2.34035587779687,2.32555493178125,2.33884290059375,2.32137643076562,2.31760452221875,2.4165905933125,2.33605986725,2.29848781428125,2.30675416678125,2.34147384639062,2.3448844845,2.3338805541875,2.30088020135938,2.4238502720625,2.33018925503125,2.34108414053125,2.32314293039062,2.33709633104688,2.39528837646875,2.30366822096875,2.34954526276562,2.38762207725,2.35761084735937,2.35945055859375,2.69345515473437,2.616678377875,2.35795624507813,2.33018925503125,2.48098173759375,2.46513629467188,2.33744140090625,2.34016964001562,2.35550359059375,2.34562081932813,2.32211000509375
IQSEC2,5.40905071667188,4.92174876926563,4.9451663748125,5.0877761353125,5.35124086846875,5.30031767890625,5.3913665085,5.36991622259375,4.6599285418125,5.33762468653125,5.35495365076562,5.1423649000625,5.6353615108125,5.7246300523125,5.44925592260937,6.27622463792188,5.66175431971875,5.34144150295313,6.39635906635938,5.85391396715625,5.410895286875,5.820076090625,5.33224549082813,5.48203120723437,5.42923689392187,5.57582612051563,5.10046288545313,6.103924906375,5.92494315365625,5.74587478478125,4.718842176375,5.30322610373438,4.73219458375,5.46041763132813,5.78288518389062,5.37534118326562,4.9079801819375,4.64896889571875,5.23464832075,6.19548854945312,5.69592882484375,5.46187770940625,5.3807062385625,5.36607551070312,5.47496417101562,5.49580727021875
